word,meaning,word_type,last_sound,can_combine
ಗಾತ್ರದ,,,ದ,yes
ಅನಿಲಗಳನ್ನು,,,ು,yes
ಬಿಡುಗಡೆ,,,ೆ,yes
ಉಂಟುಮಾಡುತ್ತವೆ,,,ೆ,yes
ಎಂಬುದೇ,,,ೇ,yes
ಪೆಟ್ರೋಲ್,,,್,yes
ಕಾರ್ಯವಿಧಾನದ,,,ದ,yes
ಗಾಳಿಯ,,,ಯ,yes
ಪ್ರವಾಹದಲ್ಲಿ,,,ಿ,yes
ಚಲನೆಗಳಿವೆ,,,ೆ,yes
ವ್ಯವಸ್ಥೆಯೊಳಗೆ,,,ೆ,yes
ಅಣುಗಳ,,,ಳ,yes
ಯಾದೃಚ್ಚಿಕ,,,ಕ,yes
ಚಲನೆ,,,ೆ,yes
ಚಲನೆಯ,,,ಯ,yes
ದಿಕ್ಕಿನಲ್ಲಿ,,,ಿ,yes
ಸಾಮೂಹಿಕ,,,ಕ,yes
ಪದರ,,,ರ,yes
ವಹನ,,,ನ,yes
ಎರಡನೆಯ,,,ಯ,yes
ವಿಧವಾದ,,,ದ,yes
ಚಲನೆಯು,,,ು,yes
ಒತ್ತಡ,,,ಡ,yes
ಅಂತರವಿದ್ದಾಗ,,,ಗ,yes
ಆಗುತ್ತದೆ,,,ೆ,yes
ಕಾರ್ಯವಿಧಾನಕ್ಕೆ,,,ೆ,yes
ಅನ್ವಯಿಸುತ್ತದೆ,,,ೆ,yes
ಹಾಗಾದರೆ,,,ೆ,yes
ಎಂದರೇನು,,,ು,yes
ಉಪಯುಕ್ತ,,,ತ,yes
ಶಕ್ತಿಯಾಗಿ,,,ಿ,yes
ಸಾಧನ,,,ನ,yes
ಹೀಟ್,,,್,yes
ಎಂಜಿನ್,,,್,yes
ಅವಿಚ್ಛಿನ್ನ,,,ನ,yes
ಪರಿವರ್ತನೆಯಾಗಿದೆ,,,ೆ,yes
ಉಷ್ಣಯಂತ್ರದಲ್ಲಿ,,,ಿ,yes
ಅಂಶಗಳಿರುತ್ತವೆ,,,ೆ,yes
ಅವುಗಳು,,,ು,yes
ಆಕರ,,,ರ,yes
ಸೋರ್ಸ್,,,್,yes
ಇದರಿಂದ,,,ದ,yes
ಶಕ್ತಿಗೆ,,,ೆ,yes
ಒದಗಿಸಲಾಗುವುದು,,,ು,yes
ತೊಟ್ಟಿ,,,ಿ,yes
ಸಿಂಕ್,,,್,yes
ಆಕರದ,,,ದ,yes
ಉಷ್ಣತೆಗಿಂತ,,,ತ,yes
ತೊಟ್ಟಿಗೆ,,,ೆ,yes
ಬಿಡುಗಡೆಯಾಗುತ್ತದೆ,,,ೆ,yes
ಕ್ರಿಯಶೀಲ,,,ಲ,yes
ವರ್ಕಿಂಗ್,,,್,yes
ಸಬ್,,,್,yes
ಸ್ಟೆನ್ಸ್,,,್,yes
ಸಾಧಾರಣವಾಗಿ,,,ಿ,yes
ಅನಿಲವೋ,,,ೋ,yes
ಮಿಶ್ರಣವೋ,,,ೋ,yes
ಹಬೆಯೋ,,,ೋ,yes
ಹಬೆಯ,,,ಯ,yes
ಯಂತ್ರದಲ್ಲಿ,,,ಿ,yes
ಆವಿಯ,,,ಯ,yes
ರೂಪದಲ್ಲಿರುತ್ತದೆ,,,ೆ,yes
ಅಂಗಗಳೂ,,,ೂ,yes
ಪರಸ್ಪರ,,,ರ,yes
ಪೂರಕವಾಗಿ,,,ಿ,yes
ನೆರವೇರಿಸುವಂಥ,,,ಥ,yes
ಕ್ರಿಯಾಚಕ್ರವನ್ನು,,,ು,yes
ಸೈಕಲ್,,,್,yes
ಆಪರೇಷನ್ಸ್,,,್,yes
ರಚಿಸಬೇಕು,,,ು,yes
ಚಕ್ರದಲ್ಲಿ,,,ಿ,yes
ಕ್ರಿಯಾಶೀಲವಸ್ತು,,,ು,yes
ಆಕರದಿಂದ,,,ದ,yes
ಉಷ್ಣವನ್ನು,,,ು,yes
ಹೀರಿ,,,ಿ,yes
ಸಾಕಾದಷ್ಟು,,,ು,yes
ಪ್ರಮಾಣವನ್ನು,,,ು,yes
ಪರಿವರ್ತಿಸಿ,,,ಿ,yes
ಅನುಪಯುಕ್ತ,,,ತ,yes
ವಿಸರ್ಜಿಸುತ್ತದೆ,,,ೆ,yes
ವಿಧಗಳಿವೆ,,,ೆ,yes
ಹಬೆ,,,ೆ,yes
ಅಂತರ್ದಹನ,,,ನ,yes
ಥಾಮಸ್,,,್,yes
ಸಾವೀರಿಯು,,,ು,yes
ಪ್ರಪ್ರಥಮವಾಗಿ,,,ಿ,yes
ವ್ಯಾವಹಾರಿಕವಾಗಿ,,,ಿ,yes
ವಿನ್ಯಾಸಗೊಲಿಸಿದನು,,,ು,yes
ಜೇಮ್ಸ್,,,್,yes
ವ್ಯಾಟನು,,,ು,yes
ಅದಕ್ಕೆ,,,ೆ,yes
ಸಿಲಿಂಡರ್,,,್,yes
ನತ್ತು,,,ು,yes
ಕವಾಟಗಳನ್ನು,,,ು,yes
ನಿರ್ಮಿಸಿದನು,,,ು,yes
ಚಾಲಿತ,,,ತ,yes
ಯಂತ್ರಗಳು,,,ು,yes
ಕ್ರಾಂತಿಗೆ,,,ೆ,yes
ನಾಂದಿಯಾದವು,,,ು,yes
ಗಮನಿಸೋಣ,,,ಣ,yes
ಬಾಯ್ಲರ್,,,್,yes
ಕಾಯಿಸಿ,,,ಿ,yes
ಒತ್ತಡದ,,,ದ,yes
ಹಬೆಯನ್ನು,,,ು,yes
ಉತ್ಪಾದಿಸಲಾಗುತ್ತದೆ,,,ೆ,yes
ಪಿಸ್ಟನ್,,,್,yes
ನನ್ನು,,,ು,yes
ಜೋಡಿಸಿದ,,,ದ,yes
ಸಿಲಿಂಡರ್ಗೆ,,,ೆ,yes
ಕಳುಹಿಸಲಾಗುತ್ತದೆ,,,ೆ,yes
ಆಕ್ರಮಿಸುವುದರಿಂದ,,,ದ,yes
ಸಂಗ್ರಾಹಕದ,,,ದ,yes
ದಿಕ್ಕುಗಳಲ್ಲಿ,,,ಿ,yes
ವ್ಯಕೊಚನೆಗೊಳ್ಳುವುದರಿಂದ,,,ದ,yes
ಮುಂದಕ್ಕೆ,,,ೆ,yes
ತಳ್ಳುತ್ತದೆ,,,ೆ,yes
ನಿಗೆ,,,ೆ,yes
ಸಂಪರ್ಕಿಸಿರುವ,,,ವ,yes
ವಕ್ರದಂಡವೂ,,,ೂ,yes
ಚಲಿಸುತ್ತದೆ,,,ೆ,yes
ವಕ್ರದಂಡವು,,,ು,yes
ನಿನ,,,ನ,yes
ಸರಳರೆಖೀಯ,,,ಯ,yes
ಚಲನೆಯನ್ನು,,,ು,yes
ಭಮಣೆಯನ್ನಾಗಿ,,,ಿ,yes
ಪರಿವರ್ತಿಸುತ್ತದೆ,,,ೆ,yes
ವಕ್ರದಂಡದ,,,ದ,yes
ಚಕ್ರವು,,,ು,yes
ವ್ಯಾಕೊಚಕ,,,ಕ,yes
ಹೊಡೆತದಲ್ಲಿ,,,ಿ,yes
ಅರ್ಧಸುತ್ತು,,,ು,yes
ತಿರುಗುತ್ತದೆ,,,ೆ,yes
ವ್ಯಾಕೊಚನದಿಂದಾಗಿ,,,ಿ,yes
ಪಿಸ್ತನ್,,,್,yes
ಸರಿಯುತ್ತದೆ,,,ೆ,yes
ಚಲನಶಕ್ತಿಯನ್ನು,,,ು,yes
ಕಳೆದುಕೊಳ್ಳುತ್ತದೆ,,,ೆ,yes
ಸಾಂದ್ರಿಕರಿಸಿ,,,ಿ,yes
ನೀರಾಗಿತ್ತದೆ,,,ೆ,yes
ಮತ್ತೆ,,,ೆ,yes
ಸಿಲಿಂಡರ್ನ,,,ನ,yes
ಒಳಕ್ಕೆ,,,ೆ,yes
ದೂದಿಕೆಯಾಗುತ್ತದೆ,,,ೆ,yes
ಜಡತ್ವದ,,,ದ,yes
ಇನ್ನರ್ಧ,,,ಧ,yes
ಸುತ್ತು,,,ು,yes
ತಿರುಗಿ,,,ಿ,yes
ಸುತ್ತನ್ನು,,,ು,yes
ಪೂರ್ಣಗೊಳಿಸುತ್ತದೆ,,,ೆ,yes
ಹೊಡೆತ,,,ತ,yes
ಎನ್ನುತ್ತಾರೆ,,,ೆ,yes
ಸಾಂದ್ರಿಕರಿಸಿದ,,,ದ,yes
ಹೊರಕ್ಕೆ,,,ೆ,yes
ತಳ್ಳಲ್ಪಡುತ್ತದೆ,,,ೆ,yes
ಪುನಃ,,,ಃ,yes
ನೊಳಗೆ,,,ೆ,yes
ಕ್ರಿಯೆಯು,,,ು,yes
ಪುನರಾವರ್ತಿತವಾಗುತ್ತದೆ,,,ೆ,yes
ಇಂಧನ,,,ನ,yes
ವಾದ,,,ದ,yes
ಕಲ್ಲಿದ್ದಲನ್ನು,,,ು,yes
ಉರಿಸಲಾಗುತ್ತದೆ,,,ೆ,yes
ಕವಾಟಗಳೆಮ್ಬ,,,ಬ,yes
ವಿಶೇಷವಾದ,,,ದ,yes
ಮುಚ್ಚಳಗಳಿವೆ,,,ೆ,yes
ಬಿಡಲು,,,ು,yes
ಹೊರಹೋಗುವಂತೆ,,,ೆ,yes
ಕವಾಟಗಳು,,,ು,yes
ತೆರೆಯಲ್ಪದುತ್ತವೆ,,,ೆ,yes
ಕಾರುಗಳನ್ನು,,,ು,yes
ತಯಾರಿಸಲು,,,ು,yes
ಗಳನ್ನೂ,,,ೂ,yes
ಬಳಸಿದ್ದರು,,,ು,yes
ಅಲ್ಲದೆ,,,ೆ,yes
ರೈಲುಗಳಲ್ಲಿಯು,,,ು,yes
ಇತ್ತು,,,ು,yes
ದಕ್ಷತೆ,,,ೆ,yes
ಇರುವುದರಿಂದ,,,ದ,yes
ವಾಹನಗಳಲ್ಲಿ,,,ಿ,yes
ಇಲ್ಲವಾಗಿದೆ,,,ೆ,yes
ಉಷ್ಣಯಂತ್ರ,,,ರ,yes
ಐಡಿಯಲ್,,,್,yes
ಉಷ್ಣಶಕ್ತಿಗೂ,,,ೂ,yes
ಶಕ್ತಿಗೂ,,,ೂ,yes
ಅನ್ವಯಿಸುವಂತೆ,,,ೆ,yes
ನಿಯಮಗಳಿವೆ,,,ೆ,yes
ಮೊದಲನೆಯ,,,ಯ,yes
ನಿಯಮದ,,,ದ,yes
ಸಂಬಂಧವಿದೆ,,,ೆ,yes
ಉಷ್ಣಶಕ್ತಿಯ,,,ಯ,yes
ಸಾಮ್ಯಾಂಕ,,,ಕ,yes
ಮೆಕಾನಿಕಲ್,,,್,yes
ಈಕ್ವಿವಲೆಂಟ್,,,್,yes
ಏಕಮಾನಗಳಲ್ಲಿ,,,ಿ,yes
ಜೌಲುಗಳು,,,ು,yes
ಸ್ವಯಂ,,,ಂ,yes
ಕ್ರಿಯಾತ್ಮ,,,ಮ,yes
ನಡೆಯುವ,,,ವ,yes
ಉಷ್ಣತೆಯ,,,ಯ,yes
ಮಟ್ಟದಿಂದ,,,ದ,yes
ಮಟ್ಟಕ್ಕೆ,,,ೆ,yes
ವರ್ಗಾಯಿಸುವುದು,,,ು,yes
ಅಸಾಧ್ಯ,,,ಯ,yes
ಅನುಸರಿಸಿ,,,ಿ,yes
ಕಾರ್ನೋಟ್,,,್,yes
ವಿಜ್ಞಾನಿ,,,ಿ,yes
ಉಷ್ಣಯಂತ್ರದ,,,ದ,yes
ಪರಿಕಲ್ಪನೆಯನ್ನೂ,,,ೂ,yes
ಸರಿದೂಗುವ,,,ವ,yes
ಆವರ್ತಚಕ್ರವನ್ನೂ,,,ೂ,yes
ವಿವರಿಸಿದ್ದಾನೆ,,,ೆ,yes
ಚಕ್ರ,,,ರ,yes
ಬಳಕೆಯಾಗುತ್ತಿದೆ,,,ೆ,yes
ಅನಿಲ,,,ಲ,yes
ಇಂಧನಕ್ಕೆ,,,ೆ,yes
ಬಸನಗೌಡ,,,ಡ,yes
ರುದ್ರಗೌಡ,,,ಡ,yes
ಪಾಟೀಲರು,,,ು,yes
ಮಾಜಿ,,,ಿ,yes
ಸಂಸದರು,,,ು,yes
ಧುರೀಣರು,,,ು,yes
ಜನೇವರಿ,,,ಿ,yes
ತಾಲ್ಲೂಕಿನ,,,ನ,yes
ಕನಮಡಿ,,,ಿ,yes
ವಿಜಯಪುರದ,,,ದ,yes
ಕಾಲೇಜಿನಿಂದ,,,ದ,yes
ನಿರ್ವಹಿಸಿದ,,,ದ,yes
ಖಾತೆಗಳು,,,ು,yes
ಲೋಕಸಭೆ,,,ೆ,yes
ಲೋಕಸಭೆಗೆ,,,ೆ,yes
ಚುನಾವಣೆಯಲ್ಲಿ,,,ಿ,yes
ಜನತಾ,,,ಾ,yes
ಪಕ್ಷದಿಂದ,,,ದ,yes
ಸಂಸದರಾಗಿ,,,ಿ,yes
ಸಂಸತ್,,,್,yes
ಪ್ರವೇಶಿಸಿದ್ದರು,,,ು,yes
ನೆದರ್,,,್,yes
ಲ್ಯಾಂಡ್ಸ್,,,್,yes
ಯುರೋಪಿನ,,,ನ,yes
ರಾಷ್ಟ್ರ,,,ರ,yes
ರಾಜ್ಯವು,,,ು,yes
ಭೂಭಾಗದ,,,ದ,yes
ಕೆರಿಬ್ಬಿಯನ್,,,್,yes
ಪ್ರದೇಶದ,,,ದ,yes
ಆಂಟಿಲ್ಲ್ಸ್,,,್,yes
ಅರೂಬಾ,,,ಾ,yes
ಪಶ್ಚಿಮದಲ್ಲಿ,,,ಿ,yes
ಸಮುದ್ರವಿದ್ದರೆ,,,ೆ,yes
ನಾರ್ತ್,,,್,yes
ಸೀ,,,ೀ,yes
ಬೆಲ್ಜಿಯಮ್,,,್,yes
ಪೂರ್ವದಲ್ಲಿ,,,ಿ,yes
ಜರ್ಮನಿ,,,ಿ,yes
ದೇಶಗಳಿವೆ,,,ೆ,yes
ಡಚ್,,,್,yes
ಭಾಷೆಯನ್ನು,,,ು,yes
ಆಡುವುದರಿಂದ,,,ದ,yes
ಇವರನ್ನು,,,ು,yes
ಡಚ್ಚರು,,,ು,yes
ಒರಿಯ,,,ಯ,yes
ವಿಪುಲವಾಗಿ,,,ಿ,yes
ಬೆಳೆದಿರುವ,,,ವ,yes
ಸಾಹಿತ್ಯಚರಿತ್ರೆಯನ್ನು,,,ು,yes
ಸಂಗ್ರಹವಾಗಿ,,,ಿ,yes
ನಿರೂಪಿಸಿ,,,ಿ,yes
ಅದರಲ್ಲಿನ,,,ನ,yes
ಘಟ್ಟಗಳನ್ನು,,,ು,yes
ಪರಿಚಯ,,,ಯ,yes
ಮಾಡಿಕೊಡುವುದೇ,,,ೇ,yes
ಲೇಖನದ,,,ದ,yes
ಉದ್ದೇಶ,,,ಶ,yes
ಶತಮಾನಕ್ಕೂ,,,ೂ,yes
ಸಾರಳಾದಾಸನಿಗಿಂತ,,,ತ,yes
ಸ್ವರೂಪ,,,ಪ,yes
ಹೇಗಿತ್ತೆಂಬುದನ್ನು,,,ು,yes
ಸ್ವಲ್ಪಮಟ್ಟಿಗಾದರೂ,,,ೂ,yes
ಅರಿತುಕೊಳ್ಳಲು,,,ು,yes
ಆಧಾರಗಳೂ,,,ೂ,yes
ದೊರೆತಿಲ್ಲ,,,ಲ,yes
ಸಾರಳಾದಾಸನ,,,ನ,yes
ಕವಿತ್ವದಲ್ಲಿ,,,ಿ,yes
ವ್ಯಕ್ತವಾಗುವ,,,ವ,yes
ಪರಿಣತಿಯನ್ನು,,,ು,yes
ಆತನಿಗಿಂತ,,,ತ,yes
ಹಿಂದೆಯೂ,,,ೂ,yes
ಚೆನ್ನಾಗಿ,,,ಿ,yes
ಬೆಳೆದಿರಬೇಕೆಂಬುದನ್ನು,,,ು,yes
ಸಯುಕ್ತಿಕವಾಗಿ,,,ಿ,yes
ಊಹಿಸಬಹುದು,,,ು,yes
ಚೌತಿಸಾಢಗ,,,ಗ,yes
ಢಮಾಳಿ,,,ಿ,yes
ದಾಕವಚನ,,,ನ,yes
ಪ್ರಕಾರಗಳು,,,ು,yes
ಕಾಲಕ್ಕೆ,,,ೆ,yes
ಹಿಂದೆನಯೇ,,,ೇ,yes
ರೂಪುಗೊಂಡು,,,ು,yes
ವಿಕಾಸವಾಗಿದ್ದವೆನ್ನಬಹುದು,,,ು,yes
ಕವಿತೆಯ,,,ಯ,yes
ರೂಪವೊಂದನ್ನು,,,ು,yes
ಗ್ರಂಥವೆಂದರೆ,,,ೆ,yes
ಬೌದ್ಧಗಾನ,,,ನ,yes
ದೋಹ,,,ಹ,yes
ಎಂಬತ್ತನಾಲ್ಕು,,,ು,yes
ಕವಿಗಳಿಂದ,,,ದ,yes
ರಚಿತವಾಗಿದ್ದು,,,ು,yes
ಬೌದ್ಧಧರ್ಮಕ್ಕೆ,,,ೆ,yes
ಸಂಬಂಧಿಸಿದ,,,ದ,yes
ಭಾವಗೀತೆಗಳು,,,ು,yes
ಸಂಕಲಿತವಾಗಿವೆ,,,ೆ,yes
ಬೌದ್ಧತಾಂತ್ರಿಕ,,,ಕ,yes
ಪಂಥಕ್ಕೆ,,,ೆ,yes
ಸೇರಿದವರು,,,ು,yes
ಭಾವಗೀತೆಗಳ,,,ಳ,yes
ಶತಮಾನದವರೆಗೆ,,,ೆ,yes
ಹರಡಿದೆ,,,ೆ,yes
ಅಪಭ್ರಂಶದ,,,ದ,yes
ಮೃದುರೂಪ,,,ಪ,yes
ಭಾಷೆಗಿಂತ,,,ತ,yes
ತೀರ,,,ರ,yes
ಭಿನ್ನವಾದದ್ದು,,,ು,yes
ಗೀತೆಗಳನ್ನು,,,ು,yes
ಮೈಥಿಲೀ,,,ೀ,yes
ಭಾವಗೀತೆಗಳೆಂದು,,,ು,yes
ಪಂಡಿತರು,,,ು,yes
ಹೇಳುವುದುಂಟು,,,ು,yes
ಭಾವಗೀತೆಗಳೇ,,,ೇ,yes
ಕಾರ್,,,್,yes
ಗುರುತಿಸಿದ್ದಾರೆ,,,ೆ,yes
ಗ್ರಂಥದಷ್ಟೆ,,,ೆ,yes
ಭಾಷೆಯಲ್ಲಿ,,,ಿ,yes
ರಚಿತವಾದ,,,ದ,yes
ಶಿಶುವೇದವೆಂಬ,,,ಬ,yes
ಬೆಳಕಿಗೆ,,,ೆ,yes
ಸಾಕ್ಷ್ಯಗಳ,,,ಳ,yes
ನಿಷ್ಕೃಷ್ಟವಾಗಿ,,,ಿ,yes
ತಿಳಿಯಲಾಗಿಲ್ಲ,,,ಲ,yes
ದೋಹಕ್ಕಿಂತ,,,ತ,yes
ಈಚಿನದೆಂದೂ,,,ೂ,yes
ಸಾರಳಾದಾಸನಿಗೆ,,,ೆ,yes
ಪುರ್ವದ್ದೆಂದೂ,,,ೂ,yes
ಗ್ರಂಥಗಳನ್ನು,,,ು,yes
ಪುರ್ವದವೆಂದು,,,ು,yes
ಹೇಳಲು,,,ು,yes
ಸರಿಯಾದ,,,ದ,yes
ಆಧಾರಗಳು,,,ು,yes
ಇಲ್ಲವಾದ್ದರಿಂದ,,,ದ,yes
ಸದ್ಯಕ್ಕೆ,,,ೆ,yes
ಇಷ್ಟು,,,ು,yes
ಪ್ರಭಾವ,,,ವ,yes
ಒರಿಯದಲ್ಲಿ,,,ಿ,yes
ಪ್ರಬಲವಾಗಿತ್ತಲ್ಲದೆ,,,ೆ,yes
ಪ್ರಾಂತೀಯ,,,ಯ,yes
ಜಾಗರೂಕತೆಯಿಂದ,,,ದ,yes
ಸ್ವರೂಪವನ್ನು,,,ು,yes
ಪಡೆಯುತ್ತಿತ್ತು,,,ು,yes
ಹೇಳಿದ,,,ದ,yes
ಗ್ರಂಥಗಳು,,,ು,yes
ಮುಗಿಯುತ್ತಿದ್ದಂತೆ,,,ೆ,yes
ಹುಟ್ಟಿದವೆನ್ನಬಹುದು,,,ು,yes
ಸಾರಳಾ,,,ಾ,yes
ಯುಗ,,,ಗ,yes
ಜನಕನೆಂದು,,,ು,yes
ಪ್ರಖ್ಯಾತನಾದ,,,ದ,yes
ಸಾರಳಾದಾಸ,,,ಸ,yes
ಒರಿಸ್ಸದ,,,ದ,yes
ಗಜಪತಿಯಾದ,,,ದ,yes
ಕಪಿಳೇಂದ್ರ,,,ರ,yes
ದೇವನ,,,ನ,yes
ಆಳ್ವಿಕೆಯಲ್ಲಿದ್ದವ,,,ವ,yes
ಬಿಲಂಕಾ,,,ಾ,yes
ಚಂಡೀ,,,ೀ,yes
ಪುರಾಣಗಳು,,,ು,yes
ಭಾಗಗಳಿವೆ,,,ೆ,yes
ಭಾರತಕ್ಕಿಂತ,,,ತ,yes
ವರ್ಣನೆಯಲ್ಲೂ,,,ೂ,yes
ಉದ್ದೇಶದಲ್ಲೂ,,,ೂ,yes
ಭಿನ್ನವಾಗಿದೆ,,,ೆ,yes
ದೈನಂದಿನ,,,ನ,yes
ಆಧರಿಸಿ,,,ಿ,yes
ಅಳವಡಿಸಿದ್ದಾನೆ,,,ೆ,yes
ಹೇರಳವಾಗಿ,,,ಿ,yes
ಜನಪ್ರೀತಿಯನ್ನು,,,ು,yes
ಗಳಿಸಿವೆ,,,ೆ,yes
ಪಾತ್ರಚಿತ್ರಣದಲ್ಲೂ,,,ೂ,yes
ಪ್ರಕೃತಿವರ್ಣನೆಯಲ್ಲೂ,,,ೂ,yes
ಸಾಮಥರ್ಯ್,,,್,yes
ವನ್ನು,,,ು,yes
ಪ್ರಕಟಿಸಿದ್ದಾನೆ,,,ೆ,yes
ಈತನ,,,ನ,yes
ವೈಷ್ಣವ,,,ವ,yes
ತತ್ತ್ವಗಳು,,,ು,yes
ಮಹಾಭಾರತದ,,,ದ,yes
ವಸ್ತುವಿನೊಂದಿಗೆ,,,ೆ,yes
ಮಿಳಿತವಾಗಿರುವುದು,,,ು,yes
ಕಂಡುಬರುತ್ತದೆ,,,ೆ,yes
ವರ್ಣನೆಗಳಲ್ಲಿ,,,ಿ,yes
ದೇಸೀಯತೆ,,,ೆ,yes
ಕಂಪಿಟ್ಟಿದೆ,,,ೆ,yes
ಸಂಸ್ಕೃತದ,,,ದ,yes
ಅದ್ಭುತರಾಮಾಯಣದ,,,ದ,yes
ತೋರುವ,,,ವ,yes
ಗ್ರಂಥವೆಂದು,,,ು,yes
ಅಭಿಪ್ರಾಯ,,,ಯ,yes
ಮಹಾತಾಯಿ,,,ಿ,yes
ಚಂಡಿಯ,,,ಯ,yes
ಪ್ರದರ್ಶಿಸಲು,,,ು,yes
ಪೌರಾಣಿಕ,,,ಕ,yes
ಚಂಡೀಪುರಾಣ,,,ಣ,yes
ಯಮದೇವತೆ,,,ೆ,yes
ತನ್ನನ್ನು,,,ು,yes
ಕೊಲ್ಲಲಾಗದ,,,ದ,yes
ಮಟ್ಟಿಗೆ,,,ೆ,yes
ಶಕ್ತಿವಂತನಾಗಿ,,,ಿ,yes
ಬೆಳೆದ,,,ದ,yes
ಮಹಿಷಾಸುರನನ್ನು,,,ು,yes
ದೇವತೆಗಳೆಲ್ಲರ,,,ರ,yes
ಪ್ರಾರ್ಥನಾಫಲವಾಗಿ,,,ಿ,yes
ಎದ್ದ,,,ದ,yes
ಕಿಚ್ಚಿನಿಂದ,,,ದ,yes
ಮೂಡಿಬಂದ,,,ದ,yes
ಮಹಿಷಾಸುರ,,,ರ,yes
ಮರ್ದಿನಿ,,,ಿ,yes
ನಿರ್ನಾಮ,,,ಮ,yes
ವಿಷಯ,,,ಯ,yes
ವರ್ಣಿತವಾಗಿದೆ,,,ೆ,yes
ಕೃತಿಗಳಲ್ಲೂ,,,ೂ,yes
ಯುದ್ಧದ,,,ದ,yes
ವರ್ಣನೆಗಳು,,,ು,yes
ವಿಪುಲವಾಗಿವೆ,,,ೆ,yes
ಜೀವಕಳೆಯಿಂದ,,,ದ,yes
ತುಂಬಿದ್ದು,,,ು,yes
ಓದುಗರ,,,ರ,yes
ಮನಸ್ಸಿನ,,,ನ,yes
ಆಯಾ,,,ಾ,yes
ದೃಶ್ಯಗಳನ್ನು,,,ು,yes
ಪರಿಣಾಮಕಾರಿಯಾಗಿ,,,ಿ,yes
ತಂದು,,,ು,yes
ನಿಲ್ಲಿಸಿಬಿಡುತ್ತವೆ,,,ೆ,yes
ರಾಜ್ಯವನ್ನು,,,ು,yes
ವಿಸ್ತರಿಸುವುದಕ್ಕಾಗಿ,,,ಿ,yes
ದೀರ್ಘಕಾಲದವರೆಗೂ,,,ೂ,yes
ಹೋರಾಟದಲ್ಲೇ,,,ೇ,yes
ತೊಡಗಿದ್ದ,,,ದ,yes
ಕಪಿಳೇಂದ್ರನ,,,ನ,yes
ಚಿತ್ರಿಸಿರುವ,,,ವ,yes
ಯುದ್ಧಗಳು,,,ು,yes
ಗಮನಾರ್ಹವಾಗಿವೆ,,,ೆ,yes
ತೀರಿಕೊಂಡ,,,ಡ,yes
ತರುಣದಲ್ಲೇ,,,ೇ,yes
ಕಲಸ,,,ಸ,yes
ಚೌತಿಸಾ,,,ಾ,yes
ರಚಿಸಿದ,,,ದ,yes
ಬಚ್ಛದಾಸನೆಂಬ,,,ಬ,yes
ಪ್ರವರ್ಧಮಾನಕ್ಕೆ,,,ೆ,yes
ಕೃತಿಯ,,,ಯ,yes
ಪಾರ್ವತೀಪರಮೇಶ್ವರರ,,,ರ,yes
ವಿವಾಹ,,,ಹ,yes
ಹಾಸ್ಯರಸ,,,ಸ,yes
ನಿರೂಪಣೆಯಲ್ಲಿ,,,ಿ,yes
ಚಾತುರ್ಯವನ್ನು,,,ು,yes
ಕಥಾನಾಯಕಿಯ,,,ಯ,yes
ವರ್ಣನೆಯಲ್ಲಿ,,,ಿ,yes
ವಿವಾಹಪ್ರಸಂಗದಲ್ಲಿ,,,ಿ,yes
ರೂಪವತಿಯರ,,,ರ,yes
ಪದ್ಧತಿಯ,,,ಯ,yes
ತಂದಿದ್ದಾನೆ,,,ೆ,yes
ಹೆಸರೆತ್ತಿ,,,ಿ,yes
ಹೇಳಬಹುದಾದ,,,ದ,yes
ಯಾವುದೆಂದರೆ,,,ೆ,yes
ದಾಮೋದರ,,,ರ,yes
ಪ್ರಣೀತವಾದ,,,ದ,yes
ರಾಸಕುಲ್ಯಾ,,,ಾ,yes
ರಾಧಾಕೃಷ್ಣರ,,,ರ,yes
ಪ್ರಣಯ,,,ಯ,yes
ವಿರಹದ,,,ದ,yes
ವರ್ಣನೆಯನ್ನು,,,ು,yes
ಓದುತ್ತಿರುವಾಗ,,,ಗ,yes
ಕರಗಿಹೋಗುತ್ತದೆ,,,ೆ,yes
ಅರ್ಜುನದಾಸನ,,,ನ,yes
ಬಿಭಾ,,,ಾ,yes
ರಾಮಚಂದ್ರ,,,ರ,yes
ಪರಶುರಾಮನನ್ನು,,,ು,yes
ಕಾಣುವ,,,ವ,yes
ಸಂದರ್ಭದವರೆಗಿನ,,,ನ,yes
ಕಥೆ,,,ೆ,yes
ಮುಖ್ಯವಸ್ತು,,,ು,yes
ರಾಮಾಯಣದಿಂದ,,,ದ,yes
ತೆಗೆದುಕೊಂಡದ್ದು,,,ು,yes
ಕೃತಿಗಳಿರಬೇಕು,,,ು,yes
ಖಚಿತವಾದ,,,ದ,yes
ಸಾಕ್ಷ್ಯಗಳಿಲ್ಲದ್ದರಿಂದ,,,ದ,yes
ವಿಮರ್ಶಕರು,,,ು,yes
ಅಂಥವನ್ನು,,,ು,yes
ಹೆಸರಿಸುವ,,,ವ,yes
ವಿಚಾರದಲ್ಲಿ,,,ಿ,yes
ಮೌನ,,,ನ,yes
ತಾಳಿದ್ದಾರೆ,,,ೆ,yes
ಪಂಚಸಖಾಯುಗ,,,ಗ,yes
ಕವಿಗಳ,,,ಳ,yes
ಕೈಯಲ್ಲಿ,,,ಿ,yes
ಪಡೆಯಿತು,,,ು,yes
ಕಾಲದಲ್ಲೂ,,,ೂ,yes
ಸಂಪ್ರದಾಯವಿತ್ತಾದರೂ,,,ೂ,yes
